Event.Date,Location,Country,Aircraft.Category,Make,Model,Injury.Severity,Aircraft.damage,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,severe_injuries,total_injuries,estimated_passengers,fatal_injury_rate,serious_injury_rate
2020-01-05,"Cullman, AL",United States,Airplane,Vans,VANS RV-6,Fatal,Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2020-01-05,"Rutherfordton, NC",United States,Airplane,American Aviation,AA5,Non-Fatal,Substantial,1.0,Reciprocating,0.0,3.0,1.0,3.0,4.0,5.0,0.0,0.6
2020-01-05,"Halifax, Canada",Canada,Airplane,BOEING,737,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-06,"Newborn, GA",United States,Airplane,Cessna,172,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-01-06,"Mount Sterling, KY",United States,Airplane,Glassair,I,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2020-01-06,"El Monte, CA",United States,Airplane,Cessna,172H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-06,"Cork, Ireland",Ireland,Airplane,CESSNA,172,Non-Fatal,Substantial,1.0,Unknown,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666
2020-01-07,"Kapolei, HI",United States,Airplane,Cirrus,SR22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-07,"Norfolk, VA",United States,Airplane,Beech,23,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666
2020-01-07,"New Delhi, India",India,Airplane,AIRBUS,A320,Unknown,Unknown,2.0,Geared Turbofan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-07,"Buttwil, Eswatini",Eswatini,Airplane,REims,F152,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-01-08,"Tehran, Iran (Islamic Republic of)",Iran,Airplane,BOEING,737,Fatal,Destroyed,1.0,Unknown,176.0,0.0,0.0,176.0,176.0,177.0,0.9943502824858758,0.0
2020-01-08,"Preston, GA",United States,Helicopter,Hughes,OH 6A,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-08,"Palm Coast, FL",United States,Airplane,Cessna,172,Non-Fatal,Minor,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-08,"New York, NY",United States,Airplane,Boeing,737,Non-Fatal,Substantial,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-08,"Helena, MT",United States,Airplane,Piper,PA 23,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-09,"Boydtown, Australia",Australia,Helicopter,GARLICK,UH1H,Non-Fatal,Substantial,1.0,Unknown,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-10,"Antalya, Turkey",Turkey,Airplane,AIRBUS,A321,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-10,"Mechanicsburg, PA",United States,Helicopter,ROBINSON,R66,Fatal,Destroyed,1.0,Turbo Shaft,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2020-01-10,"New Orleans, LA",United States,Airplane,Airbus,A320,Non-Fatal,Unknown,2.0,Turbo Fan,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2020-01-11,"Bandera, TX",United States,Airplane,Piper,PA46,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-12,"Billings, MT",United States,Airplane,Cessna,TR182,Fatal,Destroyed,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
2020-01-12,"Fairbanks, AK",United States,Airplane,Piper,PA31,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-12,"Fukuoka, Japan",Japan,Airplane,BOEING,737,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2020-01-12,"Santa Barbara, CA",United States,Airplane,Piper,PA28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-13,"Hawthorne, CA",United States,Airplane,AIRBORNE,XT912,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-13,"Lautaro, Chile",Chile,Helicopter,BELL,407,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-14,"St. Petersburg, FL",United States,Airplane,Michael A. Watson,Velocity Elite RG,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-14,"East Palatka, FL",United States,Airplane,Pereyra,AVENTURA,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-15,"Coleman, FL",United States,Airplane,Vans,VANS RV 9,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-15,"Roy, UT",United States,Airplane,Cessna,T310,Fatal,Substantial,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-01-16,"Titusville, FL",United States,Airplane,RANS,S12,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-16,"St. Charles, MO",United States,Airplane,Beech,76,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-16,"Dutch Harbor, AK",United States,Airplane,Beech,200,Non-Fatal,Substantial,1.0,Unknown,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-17,"Paulding, OH",United States,Airplane,PIEL,CP301,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2020-01-17,"Laytonsville, MD",United States,Airplane,Cessna,185,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-17,"Big Timber, MT",United States,Airplane,Cessna,172Q,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-17,"Guiratinga, MT, Brazil",Brazil,Airplane,AIR TRACTOR,AT402,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-01-18,"Wauchula, FL",United States,Airplane,Denney,KITFOX,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-20,"Jacksonville, TX",United States,Airplane,Cessna,150,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-01-20,"Sun River, OR",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-20,"Ciampino, Italy",Italy,Airplane,BOEING,767,Non-Fatal,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-21,"Tallahassee, FL",United States,Airplane,Grumman,AA5,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.3333333333333333
2020-01-21,"Independence, IA",United States,Helicopter,Guimbal,Cabri G2,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2020-01-22,"Corona, CA",United States,Airplane,Beech,B36TC,Fatal,Destroyed,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
2020-01-22,"Jean, NV",United States,Airplane,PIPER,PA-18 REPLICA,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-22,"Vacaville, CA",United States,Airplane,Stearman,B75N1,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-22,"Tangalooma, Australia",Australia,Airplane,CESSNA,182,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2020-01-22,"Minot, ND",United States,Helicopter,Bell,407,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-22,"Sydney, Australia",Australia,Airplane,Boeing,777,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-22,"Chatel-St-Denis, Eswatini",Eswatini,Airplane,PIPER,PA28,Fatal,Substantial,1.0,Unknown,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2020-01-23,"Cooma, Australia",Australia,Airplane,LOCKHEED,C130,Fatal,Destroyed,1.0,Unknown,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0
2020-01-23,"George, South Africa",South Africa,Airplane,CESSNA,S550,Fatal,Substantial,1.0,Unknown,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0
2020-01-23,"Panama City, Panama",Panama,Airplane,Airbus,A319,Non-Fatal,Unknown,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-23,"Lac Saint-Jean, Canada",Canada,Helicopter,BELL,206,Non-Fatal,Substantial,2.0,Turbo Shaft,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2020-01-23,"Lyon Saint Exupery Airport, France",France,Airplane,BOMBARDIER,CL600 2C10,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-24,"Auburn, CA",United States,Airplane,Stinson,V77,Fatal,Destroyed,1.0,Reciprocating,2.0,0.0,1.0,2.0,3.0,4.0,0.5,0.0
2020-01-24,"Fernandina Beach, FL",United States,Airplane,Vans,VANS RV 8,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-24,"Payson, AZ",United States,Airplane,Piper,PA28,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,2.0,1.0,3.0,4.0,0.25,0.0
2020-01-24,"Charlotte, TX",United States,Helicopter,Robinson,R22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2020-01-24,"Iztapa, Guatemala",Guatemala,Airplane,EXTRA,E54T,Fatal,Substantial,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-01-24,"Mexico City, Mexico",Mexico,Airplane,Airbus,A320,Unknown,Unknown,1.0,Geared Turbofan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-25,"Lake City, FL",United States,Airplane,Piper,PA32,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-01-25,"Senoia, GA",United States,Airplane,MUSTANG,II,Fatal,Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2020-01-25,"Goodyear, AZ",United States,Airplane,MERWIN,Kitfox,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-25,"San Juan, PR",United States,Airplane,Gulfstream,GULFSTREAM G150,Non-Fatal,Substantial,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-25,"Summerland Key, FL",United States,Airplane,Beech,A36,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-25,"Prescott, AZ",United States,Airplane,Cessna,150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-25,"Tuzantan, Mexico",Mexico,Helicopter,ROBINSON,R44,Fatal,Substantial,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-01-26,"Calabasas, CA",United States,Helicopter,Sikorsky,S76,Fatal,Destroyed,1.0,Unknown,9.0,0.0,0.0,9.0,9.0,10.0,0.9,0.0
2020-01-26,"Greenville, TX",United States,Airplane,GLASAIR,1,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-27,"Grafton, WV",United States,Airplane,AEROPRO CZ,A220,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-01-27,"Eloy, AZ",United States,Airplane,Cessna,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-27,"Woody Creek, CO",United States,Airplane,Cirrus,SR22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-28,"Springfield, IL",United States,Airplane,Piper,PA60,Fatal,Substantial,2.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0
2020-01-29,"Big Spring, TX",United States,Airplane,Beech,60,Non-Fatal,Substantial,2.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-01-29,"Chilton, WI",United States,Airplane,Mitsubishi,MU 2B-40,Non-Fatal,Substantial,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-29,"Happy Valley, OF",Australia,Airplane,CESSNA,U206G,Non-Fatal,Substantial,1.0,Unknown,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666
2020-01-30,"Big Lake, AK",United States,Airplane,Cessna,150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-30,"Bogota, Colombia",Colombia,Airplane,AIRBUS,A300,Non-Fatal,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-30,"Naples, FL",United States,Airplane,PIPER,PA28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-31,"Dammam, Saudi Arabia",Saudi Arabia,Airplane,BOEING,747,Non-Fatal,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-31,"Crystal River, FL",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-31,"Keflavik, Iceland",Iceland,Airplane,BOEING,757,Unknown,Minor,2.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-01,"Dinosaur, CO",United States,Helicopter,Hiller,UH 12E,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-01,"Fukushima, Japan",Japan,Helicopter,AGUSTAWESTLAND,AW139,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-02,"Florence, CO",United States,Airplane,Piper,PA28,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,2.0,1.0,3.0,4.0,0.25,0.0
2020-02-02,"Fort Myers, FL",United States,Airplane,Piper,PA28RT,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-02,"Los Angeles, CA",United States,Airplane,AIRBUS,A380,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2020-02-02,"Manchester, NH",United States,Airplane,Maule,M7,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-03,"Kingfisher, OK",United States,Airplane,Piper,PA32,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-03,"Madrid, Spain",Spain,Airplane,BOEING,737,Unknown,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-03,"Los Angeles, CA",United States,Airplane,BOEING,747 412,Unknown,Substantial,4.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-03,"Budapest, Hungary",Hungary,Airplane,AIRBUS,A320,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-04,"Mesa, AZ",United States,Airplane,PIPER,PA-28-181,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-05,"Istanbul, Turkey",Turkey,Airplane,BOEING,737,Fatal,Substantial,1.0,Unknown,3.0,161.0,19.0,164.0,183.0,184.0,0.016304347826086956,0.875
2020-02-05,"Hooper Bay, AK",United States,Airplane,Cessna,208,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-05,"Bankstown Aerodrome, Australia",Australia,Helicopter,Aerospatiale,AS350,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-06,"Sonora, CA",United States,Airplane,Cessna,140,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2020-02-06,"Tuntutuliak, AK",United States,Airplane,Piper,PA32R,Fatal,Substantial,1.0,Reciprocating,5.0,0.0,0.0,5.0,5.0,6.0,0.8333333333333334,0.0
2020-02-06,"Chatham, LA",United States,Airplane,Cessna,182,Fatal,Destroyed,1.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0
2020-02-06,"Eureka, CA",United States,Airplane,Cessna,208,Non-Fatal,Destroyed,1.0,Turbo Prop,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-02-06,"St Louis, MO",United States,Airplane,Beech,200,Non-Fatal,Substantial,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-06,"Palmer, AK",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-06,"Johnson Valley, CA",United States,Helicopter,AEROSPATIALE,AS350BA,Non-Fatal,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-07,"Waynesville, NC",United States,Airplane,BOMBARDIER,CL-600-2D24,Non-Fatal,Substantial,1.0,Turbo Fan,0.0,22.0,1.0,22.0,23.0,24.0,0.0,0.9166666666666666
2020-02-07,"Baltimore, MD",United States,Airplane,Cessna,208,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-07,"Laishevo, Russia",Russia,Helicopter,BELL,407,Fatal,Substantial,1.0,Unknown,1.0,0.0,2.0,1.0,3.0,4.0,0.25,0.0
2020-02-08,"Fairmount, GA",United States,Airplane,Cessna,501,Fatal,Substantial,2.0,Turbo Fan,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
2020-02-08,"Granbury, TX",United States,Airplane,Beech,33,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-02-08,"Fort Morgan, CO",United States,Airplane,Air Tractor,AT-504,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-09,"Fort Smith, AR",United States,Airplane,Navion,NAVION,Non-Fatal,Substantial,1.0,Reciprocating,0.0,3.0,1.0,3.0,4.0,5.0,0.0,0.6
2020-02-09,"San Jose, Philippines",Philippines,Airplane,Boeing,757,Non-Fatal,Unknown,2.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-09,"London, United Kingdom",United Kingdom,Airplane,BOEING,787,Unknown,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-09,"Komi, Russia",Russia,Airplane,BOEING,737,Non-Fatal,Substantial,2.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-09,"East Midlands, United Kingdom",United Kingdom,Airplane,BOEING,737,Unknown,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-10,"Avalon, CA",United States,Airplane,Beech,36,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-12,"Benbrook, TX",United States,Airplane,Cessna,560,Non-Fatal,Substantial,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-12,"Barnstable, MA",United States,Airplane,Cessna,402,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-12,"Bordeaux, France",France,Airplane,AIRBUS,A220,Non-Fatal,Unknown,2.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-12,"Guaymaral, Colombia",Colombia,Airplane,PIPER,PA31,Fatal,Destroyed,1.0,Unknown,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
2020-02-12,"Pacific Ocean, OR",United States,Airplane,Luscombe,8,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-02-13,"Bartow, FL",United States,Airplane,Mooney,M20J,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2020-02-13,"Broomfield, CO",United States,Airplane,Piaggio,P180,Non-Fatal,Substantial,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-13,"Kahului, HI",United States,Airplane,Cessna,TP206,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-14,"Marfa, TX",United States,Helicopter,Robinson,R44,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-14,"Minden, NV",United States,Airplane,Mooney,M20K,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-15,"Huron, SD",United States,Airplane,Cessna,182,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-15,"Wadsworth, OH",United States,Airplane,Cessna,150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-02-15,"Columbus, MS",United States,Airplane,Vans,RV8,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-15,"Knoxville, TN",United States,Airplane,Rockwell,112,Non-Fatal,Substantial,1.0,Unknown,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-02-15,"Incheon, Kenya",Kenya,Airplane,BOEING,737,Non-Fatal,Unknown,1.0,Unknown,0.0,2.0,1.0,2.0,3.0,4.0,0.0,0.5
2020-02-16,"Rochester, NY",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-16,"Valley Center, KS",United States,Airplane,Cessna,170,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2020-02-16,"Sparta, MI",United States,Airplane,Piper,PA28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-16,"Ishikari-City, Hokkaido, Japan",Japan,Helicopter,AGUSTAWESTLAND,AW139,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-16,"Martinique, France",France,Airplane,PIPER,PA32,Non-Fatal,Destroyed,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-17,"Ormond Beach, FL",United States,Helicopter,Schweizer,269C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-17,"Hope Mills, NC",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0
2020-02-17,"Les Cedres, Canada",Canada,Airplane,CESSNA,150,Fatal,Destroyed,1.0,Unknown,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2020-02-17,"Rosario, Argentina",Argentina,Airplane,EMBRAER,ERJ190,Non-Fatal,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-18,"Cotulla, TX",United States,Helicopter,Robinson,R22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-18,"Tampa, FL",United States,Helicopter,Aerospatiale,AS350,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-18,"Etchoja, Mexico",Mexico,Airplane,LAVIA ARGENTINA,PA-25-235,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-02-19,"Mangalore, Australia",Australia,Airplane,PIPER,PA44,Fatal,Destroyed,1.0,Unknown,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
2020-02-19,"Colexico, CA",United States,Helicopter,Bell,OH 58A,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-19,"Chesterfield, MO",United States,Airplane,Cessna,177RG,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-20,"Coleman, TX",United States,Airplane,Beech,200,Fatal,Destroyed,2.0,Turbo Prop,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0
2020-02-20,"Koyuk, AK",United States,Airplane,Cessna,182,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-20,"Daytona Beach, FL",United States,Airplane,Cessna,510,Non-Fatal,Substantial,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-20,"Boulder, CO",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-20,"Pamplona, Spain",Spain,Airplane,PIPER,PA60,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2020-02-21,"Talkeetna, AK",United States,Helicopter,Robinson,R44,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
